FECHA,ANO,MES,TRM,DIA,NOMBRE_MES,PETROLEO
2017-10-16,2017,10,2932.05,16,Octubre,51.87
2017-10-17,2017,10,2932.05,17,Octubre,51.88
2017-10-18,2017,10,2944.27,18,Octubre,52.04
2017-10-19,2017,10,2935.66,19,Octubre,51.29
2017-10-20,2017,10,2921.92,20,Octubre,51.47
2017-10-23,2017,10,2936.66,23,Octubre,51.9
2017-10-24,2017,10,2947.69,24,Octubre,52.47
2017-10-25,2017,10,2971.36,25,Octubre,52.18
2017-10-26,2017,10,2989.39,26,Octubre,52.64
2017-10-27,2017,10,3008.8,27,Octubre,53.9
2017-10-30,2017,10,3009.85,30,Octubre,54.15
2017-10-31,2017,10,3011.44,31,Octubre,54.38
2017-11-01,2017,11,3039.19,1,Noviembre,54.3
2017-11-02,2017,11,3038.56,2,Noviembre,54.54
2017-11-03,2017,11,3054.38,3,Noviembre,55.64
2017-11-06,2017,11,3055.57,6,Noviembre,57.35
2017-11-07,2017,11,3055.57,7,Noviembre,57.2
2017-11-08,2017,11,3026.94,8,Noviembre,56.81
2017-11-09,2017,11,3017.78,9,Noviembre,57.17
2017-11-10,2017,11,3015.52,10,Noviembre,56.74
2017-11-13,2017,11,3004.88,13,Noviembre,56.76
2017-11-14,2017,11,3004.88,14,Noviembre,55.7
2017-11-15,2017,11,3016.7,15,Noviembre,55.33
2017-11-16,2017,11,3023.88,16,Noviembre,55.14
2017-11-17,2017,11,3015.79,17,Noviembre,56.55
2017-11-20,2017,11,3003.19,20,Noviembre,56.09
2017-11-21,2017,11,3011.32,21,Noviembre,56.83
2017-11-22,2017,11,3001.07,22,Noviembre,58.02
2017-11-23,2017,11,2982.73,23,Noviembre,58.38
2017-11-24,2017,11,2982.73,24,Noviembre,58.95
2017-11-27,2017,11,2976.39,27,Noviembre,58.11
2017-11-28,2017,11,2986.84,28,Noviembre,57.99
2017-11-29,2017,11,3003.94,29,Noviembre,57.3
2017-11-30,2017,11,3006.09,30,Noviembre,57.4
2017-12-01,2017,12,3006.04,1,Diciembre,58.36
2017-12-04,2017,12,3005.76,4,Diciembre,57.47
2017-12-05,2017,12,2993.49,5,Diciembre,57.62
2017-12-06,2017,12,2996.53,6,Diciembre,55.96
2017-12-07,2017,12,3007.07,7,Diciembre,56.69
2017-12-08,2017,12,3016.18,8,Diciembre,57.36
2017-12-11,2017,12,3016.18,11,Diciembre,57.99
2017-12-12,2017,12,3013.99,12,Diciembre,57.14
2017-12-13,2017,12,3029.75,13,Diciembre,56.6
2017-12-14,2017,12,3015.41,14,Diciembre,57.04
2017-12-15,2017,12,2999.07,15,Diciembre,57.3
2017-12-18,2017,12,2996.61,18,Diciembre,57.16
2017-12-19,2017,12,2975.59,19,Diciembre,57.46
2017-12-20,2017,12,2972.05,20,Diciembre,58.09
2017-12-21,2017,12,2965.77,21,Diciembre,58.36
2017-12-22,2017,12,2963.58,22,Diciembre,58.47
2017-12-25,2017,12,2962.14,25,Diciembre,58.59
2017-12-26,2017,12,2962.14,26,Diciembre,59.97
2017-12-27,2017,12,2962.26,27,Diciembre,59.64
2017-12-28,2017,12,2971.63,28,Diciembre,59.84
2017-12-29,2017,12,2984,29,Diciembre,60.42
2018-01-01,2018,1,2984,1,Enero,60.24
2018-01-02,2018,1,2984,2,Enero,60.37
2018-01-03,2018,1,2940.94,3,Enero,61.63
2018-01-04,2018,1,2908.68,4,Enero,62.01
2018-01-05,2018,1,2885.76,5,Enero,61.44
2018-01-08,2018,1,2898.32,8,Enero,61.73
2018-01-09,2018,1,2898.32,9,Enero,62.96
2018-01-10,2018,1,2914.37,10,Enero,63.57
2018-01-11,2018,1,2895.69,11,Enero,63.8
2018-01-12,2018,1,2865.79,12,Enero,64.3
2018-01-14,2018,1,2855.86,14,Enero,64.28
2018-01-15,2018,1,2855.86,15,Enero,64.73
2018-01-16,2018,1,2855.86,16,Enero,63.73
2018-01-17,2018,1,2868.03,17,Enero,63.97
2018-01-18,2018,1,2851.13,18,Enero,63.95
2018-01-19,2018,1,2836.85,19,Enero,63.37
2018-01-22,2018,1,2851.75,22,Enero,63.49
2018-01-23,2018,1,2854.2,23,Enero,64.47
2018-01-24,2018,1,2858.5,24,Enero,65.61
2018-01-25,2018,1,2820.53,25,Enero,65.51
2018-01-26,2018,1,2783.13,26,Enero,66.14
2018-01-29,2018,1,2805.12,29,Enero,65.56
2018-01-30,2018,1,2842.67,30,Enero,64.5
2018-01-31,2018,1,2844.14,31,Enero,64.73
2018-02-01,2018,2,2835.05,1,Febrero,65.8
2018-02-02,2018,2,2806.67,2,Febrero,65.45
2018-02-05,2018,2,2832.13,5,Febrero,64.15
2018-02-06,2018,2,2843.6,6,Febrero,63.39
2018-02-07,2018,2,2844.83,7,Febrero,61.79
2018-02-08,2018,2,2830.89,8,Febrero,61.15
2018-02-09,2018,2,2862.78,9,Febrero,59.2
2018-02-12,2018,2,2908.7,12,Febrero,59.29
2018-02-13,2018,2,2904.29,13,Febrero,59.19
2018-02-14,2018,2,2904.71,14,Febrero,60.6
2018-02-15,2018,2,2895.79,15,Febrero,61.34
2018-02-16,2018,2,2851.74,16,Febrero,61.68
2018-02-18,2018,2,2853.16,18,Febrero,61.72
2018-02-19,2018,2,2853.16,19,Febrero,62.38
2018-02-20,2018,2,2853.16,20,Febrero,61.9
2018-02-21,2018,2,2862.01,21,Febrero,61.68
2018-02-22,2018,2,2877.94,22,Febrero,62.77
2018-02-23,2018,2,2877.04,23,Febrero,63.55
2018-02-26,2018,2,2849.59,26,Febrero,63.91
2018-02-27,2018,2,2849.91,27,Febrero,63.01
2018-02-28,2018,2,2855.93,28,Febrero,61.64
2018-03-01,2018,3,2867.94,1,Marzo,60.99
2018-03-02,2018,3,2879.05,2,Marzo,61.25
2018-03-05,2018,3,2879.15,5,Marzo,62.57
2018-03-06,2018,3,2859.09,6,Marzo,62.6
2018-03-07,2018,3,2845.05,7,Marzo,61.15
2018-03-08,2018,3,2858.88,8,Marzo,60.12
2018-03-09,2018,3,2871.36,9,Marzo,62.04
2018-03-12,2018,3,2866.93,12,Marzo,61.36
2018-03-13,2018,3,2851.84,13,Marzo,60.71
2018-03-14,2018,3,2848.38,14,Marzo,60.96
2018-03-15,2018,3,2845.76,15,Marzo,61.19
2018-03-16,2018,3,2850.04,16,Marzo,62.34
2018-03-19,2018,3,2852.48,19,Marzo,62.06
2018-03-20,2018,3,2852.48,20,Marzo,63.4
2018-03-21,2018,3,2866.92,21,Marzo,65.17
2018-03-22,2018,3,2850.69,22,Marzo,64.3
2018-03-23,2018,3,2857.88,23,Marzo,65.88
2018-03-26,2018,3,2849.01,26,Marzo,65.55
2018-03-27,2018,3,2816.33,27,Marzo,65.25
2018-03-28,2018,3,2780.04,28,Marzo,64.38
2018-03-29,2018,3,2780.47,29,Marzo,64.94
2018-04-02,2018,4,2780.47,2,Abril,63.01
2018-04-03,2018,4,2792.96,3,Abril,63.51
2018-04-04,2018,4,2778.27,4,Abril,63.37
2018-04-05,2018,4,2791.57,5,Abril,63.54
2018-04-06,2018,4,2787.36,6,Abril,62.06
2018-04-09,2018,4,2791.88,9,Abril,63.42
2018-04-10,2018,4,2781.95,10,Abril,65.51
2018-04-11,2018,4,2767.82,11,Abril,66.82
2018-04-12,2018,4,2733.24,12,Abril,67.07
2018-04-13,2018,4,2710.03,13,Abril,67.39
2018-04-16,2018,4,2705.34,16,Abril,66.22
2018-04-17,2018,4,2726.47,17,Abril,66.52
2018-04-18,2018,4,2725.66,18,Abril,68.47
2018-04-19,2018,4,2705.64,19,Abril,68.29
2018-04-20,2018,4,2724.47,20,Abril,68.38
2018-04-23,2018,4,2757.96,23,Abril,68.64
2018-04-24,2018,4,2799.45,24,Abril,67.7
2018-04-25,2018,4,2785.22,25,Abril,68.05
2018-04-26,2018,4,2820.29,26,Abril,68.19
2018-04-27,2018,4,2812.83,27,Abril,68.1
2018-04-30,2018,4,2806.28,30,Abril,68.57
2018-05-01,2018,5,2809.92,1,Mayo,67.25
2018-05-02,2018,5,2809.92,2,Mayo,67.93
2018-05-03,2018,5,2831.99,3,Mayo,68.43
2018-05-04,2018,5,2857.85,4,Mayo,69.72
2018-05-07,2018,5,2843.41,7,Mayo,70.73
2018-05-08,2018,5,2817.2,8,Mayo,69.06
2018-05-09,2018,5,2866,9,Mayo,71.14
2018-05-10,2018,5,2859.51,10,Mayo,71.36
2018-05-11,2018,5,2822.37,11,Mayo,70.7
2018-05-14,2018,5,2824.05,14,Mayo,70.96
2018-05-15,2018,5,2824.05,15,Mayo,71.31
2018-05-16,2018,5,2889.87,16,Mayo,71.49
2018-05-17,2018,5,2865.37,17,Mayo,71.49
2018-05-18,2018,5,2886.23,18,Mayo,71.28
2018-05-21,2018,5,2925.67,21,Mayo,72.24
2018-05-22,2018,5,2897.37,22,Mayo,72.13
2018-05-23,2018,5,2851.42,23,Mayo,71.84
2018-05-24,2018,5,2863.24,24,Mayo,70.71
2018-05-25,2018,5,2863.12,25,Mayo,67.88
2018-05-27,2018,5,2887.16,27,Mayo,67.36
2018-05-28,2018,5,2887.16,28,Mayo,67.05
2018-05-29,2018,5,2887.16,29,Mayo,66.73
2018-05-30,2018,5,2893.82,30,Mayo,68.21
2018-05-31,2018,5,2879.32,31,Mayo,67.04
2018-06-01,2018,6,2889.32,1,Junio,65.81
2018-06-04,2018,6,2868.22,4,Junio,64.75
2018-06-05,2018,6,2868.22,5,Junio,65.52
2018-06-06,2018,6,2865.37,6,Junio,64.73
2018-06-07,2018,6,2828.42,7,Junio,65.95
2018-06-08,2018,6,2835.78,8,Junio,65.74
2018-06-11,2018,6,2855.8,11,Junio,66.1
2018-06-12,2018,6,2855.8,12,Junio,66.36
2018-06-13,2018,6,2857.11,13,Junio,66.64
2018-06-14,2018,6,2859.17,14,Junio,66.89
2018-06-15,2018,6,2859.78,15,Junio,65.06
2018-06-18,2018,6,2890.06,18,Junio,65.85
2018-06-19,2018,6,2919.14,19,Junio,65.07
2018-06-20,2018,6,2931.78,20,Junio,66.22
2018-06-21,2018,6,2916.49,21,Junio,65.54
2018-06-22,2018,6,2944.82,22,Junio,68.58
2018-06-25,2018,6,2918.22,25,Junio,68.08
2018-06-26,2018,6,2927.67,26,Junio,70.53
2018-06-27,2018,6,2924.1,27,Junio,72.76
2018-06-28,2018,6,2934.91,28,Junio,73.45
2018-06-29,2018,6,2945.09,29,Junio,74.15
2018-07-02,2018,7,2930.8,2,Julio,73.94
2018-07-03,2018,7,2930.8,3,Julio,74.14
2018-07-04,2018,7,2909.83,4,Julio,74.13
2018-07-05,2018,7,2909.83,5,Julio,72.94
2018-07-06,2018,7,2885.53,6,Julio,73.8
2018-07-09,2018,7,2867.94,9,Julio,73.85
2018-07-10,2018,7,2881.09,10,Julio,74.11
2018-07-11,2018,7,2872.62,11,Julio,70.38
2018-07-12,2018,7,2880.1,12,Julio,70.33
2018-07-13,2018,7,2882.02,13,Julio,71.01
2018-07-16,2018,7,2861.7,16,Julio,68.06
2018-07-17,2018,7,2868.96,17,Julio,68.08
2018-07-18,2018,7,2878.28,18,Julio,68.76
2018-07-19,2018,7,2876.93,19,Julio,69.46
2018-07-20,2018,7,2883.81,20,Julio,70.46
2018-07-23,2018,7,2883.81,23,Julio,67.89
2018-07-24,2018,7,2897.73,24,Julio,68.52
2018-07-25,2018,7,2898.36,25,Julio,69.3
2018-07-26,2018,7,2882.84,26,Julio,69.61
2018-07-27,2018,7,2886.21,27,Julio,68.69
2018-07-30,2018,7,2880.79,30,Julio,70.13
2018-07-31,2018,7,2875.72,31,Julio,68.76
2018-08-01,2018,8,2886.8,1,Agosto,67.66
2018-08-02,2018,8,2892.62,2,Agosto,68.96
2018-08-03,2018,8,2904.9,3,Agosto,68.49
2018-08-06,2018,8,2898.99,6,Agosto,69.01
2018-08-07,2018,8,2898.86,7,Agosto,69.17
2018-08-08,2018,8,2898.86,8,Agosto,66.94
2018-08-09,2018,8,2908.9,9,Agosto,66.81
2018-08-10,2018,8,2919.44,10,Agosto,67.63
2018-08-13,2018,8,2940.95,13,Agosto,67.2
2018-08-14,2018,8,2983.93,14,Agosto,67.04
2018-08-15,2018,8,3002.66,15,Agosto,65.01
2018-08-16,2018,8,3046.76,16,Agosto,65.46
2018-08-17,2018,8,3019.55,17,Agosto,65.91
2018-08-20,2018,8,3024.02,20,Agosto,66.43
2018-08-21,2018,8,3024.02,21,Agosto,67.35
2018-08-22,2018,8,2990.78,22,Agosto,67.86
2018-08-23,2018,8,2965.45,23,Agosto,67.83
2018-08-24,2018,8,2980.64,24,Agosto,68.72
2018-08-27,2018,8,2958.45,27,Agosto,68.87
2018-08-28,2018,8,2934.31,28,Agosto,68.53
2018-08-29,2018,8,2966,29,Agosto,69.51
2018-08-30,2018,8,2999.57,30,Agosto,70.25
2018-08-31,2018,8,3027.39,31,Agosto,69.8
2018-09-02,2018,9,3053.14,2,Septiembre,69.92
2018-09-03,2018,9,3053.14,3,Septiembre,70.12
2018-09-04,2018,9,3053.14,4,Septiembre,69.87
2018-09-05,2018,9,3088.47,5,Septiembre,68.72
2018-09-06,2018,9,3100.37,6,Septiembre,67.77
2018-09-07,2018,9,3089.47,7,Septiembre,67.75
2018-09-10,2018,9,3070.15,10,Septiembre,67.54
2018-09-11,2018,9,3069.49,11,Septiembre,69.25
2018-09-12,2018,9,3087.73,12,Septiembre,70.37
2018-09-13,2018,9,3055.01,13,Septiembre,68.59
2018-09-14,2018,9,3019.38,14,Septiembre,68.99
2018-09-17,2018,9,3026.05,17,Septiembre,68.91
2018-09-18,2018,9,3013.38,18,Septiembre,69.85
2018-09-19,2018,9,3007.03,19,Septiembre,71.12
2018-09-20,2018,9,3018.63,20,Septiembre,70.8
2018-09-21,2018,9,3014.18,21,Septiembre,70.78
2018-09-24,2018,9,3006.96,24,Septiembre,72.08
2018-09-25,2018,9,2991.9,25,Septiembre,72.28
2018-09-26,2018,9,3001.88,26,Septiembre,71.57
2018-09-27,2018,9,3000.14,27,Septiembre,72.12
2018-09-28,2018,9,2989.58,28,Septiembre,73.25
2018-10-01,2018,10,2972.18,1,Octubre,75.3
2018-10-02,2018,10,2993.74,2,Octubre,75.23
2018-10-03,2018,10,3005.5,3,Octubre,76.41
2018-10-04,2018,10,3012.65,4,Octubre,74.33
2018-10-05,2018,10,3028.16,5,Octubre,74.34
2018-10-08,2018,10,3031.31,8,Octubre,74.29
2018-10-09,2018,10,3031.31,9,Octubre,74.96
2018-10-10,2018,10,3057.55,10,Octubre,73.17
2018-10-11,2018,10,3090.3,11,Octubre,70.97
2018-10-12,2018,10,3087.34,12,Octubre,71.34
2018-10-15,2018,10,3088.78,15,Octubre,71.78
2018-10-16,2018,10,3088.78,16,Octubre,71.92
2018-10-17,2018,10,3055.93,17,Octubre,69.75
2018-10-18,2018,10,3056.37,18,Octubre,68.65
2018-10-19,2018,10,3088.47,19,Octubre,69.12
2018-10-22,2018,10,3079.88,22,Octubre,69.17
2018-10-23,2018,10,3087.58,23,Octubre,66.43
2018-10-24,2018,10,3110.2,24,Octubre,66.82
2018-10-25,2018,10,3149.7,25,Octubre,67.33
2018-10-26,2018,10,3167.18,26,Octubre,67.59
2018-10-29,2018,10,3185.26,29,Octubre,67.04
2018-10-30,2018,10,3188.69,30,Octubre,66.18
2018-10-31,2018,10,3202.44,31,Octubre,65.31
2018-11-01,2018,11,3219.85,1,Noviembre,63.69
2018-11-02,2018,11,3193.8,2,Noviembre,63.14
2018-11-05,2018,11,3177.57,5,Noviembre,63.1
2018-11-06,2018,11,3177.57,6,Noviembre,62.21
2018-11-07,2018,11,3154.55,7,Noviembre,61.67
2018-11-08,2018,11,3140.25,8,Noviembre,60.67
2018-11-09,2018,11,3145.39,9,Noviembre,60.19
2018-11-12,2018,11,3176.89,12,Noviembre,59.93
2018-11-13,2018,11,3176.89,13,Noviembre,55.69
2018-11-14,2018,11,3197.2,14,Noviembre,56.25
2018-11-15,2018,11,3194.7,15,Noviembre,56.46
2018-11-16,2018,11,3198.29,16,Noviembre,56.46
2018-11-19,2018,11,3173.59,19,Noviembre,56.76
2018-11-20,2018,11,3178.81,20,Noviembre,53.43
2018-11-21,2018,11,3189.51,21,Noviembre,54.63
2018-11-22,2018,11,3196.26,22,Noviembre,54.02
2018-11-23,2018,11,3196.26,23,Noviembre,50.42
2018-11-26,2018,11,3223.95,26,Noviembre,51.63
2018-11-27,2018,11,3240.65,27,Noviembre,51.56
2018-11-28,2018,11,3250.56,28,Noviembre,50.29
2018-11-29,2018,11,3274.47,29,Noviembre,51.45
2018-11-30,2018,11,3240.02,30,Noviembre,50.93
2018-12-03,2018,12,3235.27,3,Diciembre,52.95
2018-12-04,2018,12,3196.15,4,Diciembre,53.25
2018-12-05,2018,12,3174.11,5,Diciembre,52.89
2018-12-06,2018,12,3162.29,6,Diciembre,51.49
2018-12-07,2018,12,3187.86,7,Diciembre,52.61
2018-12-10,2018,12,3153.29,10,Diciembre,51
2018-12-11,2018,12,3176.12,11,Diciembre,51.65
2018-12-12,2018,12,3184.7,12,Diciembre,51.15
2018-12-13,2018,12,3169.36,13,Diciembre,52.58
2018-12-14,2018,12,3178.4,14,Diciembre,51.2
2018-12-17,2018,12,3196.3,17,Diciembre,49.88
2018-12-18,2018,12,3188.66,18,Diciembre,46.24
2018-12-19,2018,12,3198.45,19,Diciembre,47.2
2018-12-20,2018,12,3216.55,20,Diciembre,45.88
2018-12-21,2018,12,3246.86,21,Diciembre,45.59
2018-12-24,2018,12,3285.34,24,Diciembre,42.53
2018-12-25,2018,12,3285.51,25,Diciembre,43.16
2018-12-26,2018,12,3285.51,26,Diciembre,46.22
2018-12-27,2018,12,3289.69,27,Diciembre,44.61
2018-12-28,2018,12,3275.01,28,Diciembre,45.33
2018-12-31,2018,12,3249.75,31,Diciembre,45.41
2019-01-01,2019,1,3249.75,1,Enero,45.89
2019-01-02,2019,1,3249.75,2,Enero,46.54
2019-01-03,2019,1,3250.01,3,Enero,47.09
2019-01-04,2019,1,3241.2,4,Enero,47.96
2019-01-07,2019,1,3208.56,7,Enero,48.52
2019-01-08,2019,1,3208.56,8,Enero,49.78
2019-01-09,2019,1,3164.75,9,Enero,52.36
2019-01-10,2019,1,3128.07,10,Enero,52.59
2019-01-11,2019,1,3136.49,11,Enero,51.59
2019-01-14,2019,1,3151.49,14,Enero,50.51
2019-01-15,2019,1,3143.22,15,Enero,52.11
2019-01-16,2019,1,3137.66,16,Enero,52.31
2019-01-17,2019,1,3124.96,17,Enero,52.07
2019-01-18,2019,1,3140.19,18,Enero,53.8
2019-01-20,2019,1,3120.56,20,Enero,53.65
2019-01-21,2019,1,3120.56,21,Enero,54.24
2019-01-22,2019,1,3120.56,22,Enero,52.57
2019-01-23,2019,1,3136.59,23,Enero,52.62
2019-01-24,2019,1,3146.14,24,Enero,53.13
2019-01-25,2019,1,3160.52,25,Enero,53.69
2019-01-28,2019,1,3150.58,28,Enero,51.99
2019-01-29,2019,1,3167.86,29,Enero,53.31
2019-01-30,2019,1,3157.52,30,Enero,54.23
2019-01-31,2019,1,3163.46,31,Enero,53.79
2019-02-01,2019,2,3115.7,1,Febrero,55.26
2019-02-04,2019,2,3102.61,4,Febrero,54.56
2019-02-05,2019,2,3089.4,5,Febrero,53.66
2019-02-06,2019,2,3094.05,6,Febrero,54.01
2019-02-07,2019,2,3108.54,7,Febrero,52.64
2019-02-08,2019,2,3110.46,8,Febrero,52.72
2019-02-11,2019,2,3115.94,11,Febrero,52.41
2019-02-12,2019,2,3132.61,12,Febrero,53.1
2019-02-13,2019,2,3131.1,13,Febrero,53.9
2019-02-14,2019,2,3135.56,14,Febrero,54.41
2019-02-15,2019,2,3155.27,15,Febrero,55.59
2019-02-17,2019,2,3141.4,17,Febrero,56.33
2019-02-18,2019,2,3141.4,18,Febrero,56.27
2019-02-19,2019,2,3141.4,19,Febrero,56.09
2019-02-20,2019,2,3118.36,20,Febrero,56.92
2019-02-21,2019,2,3112.18,21,Febrero,56.96
2019-02-22,2019,2,3119.42,22,Febrero,57.26
2019-02-25,2019,2,3110.29,25,Febrero,55.48
2019-02-26,2019,2,3101.41,26,Febrero,55.5
2019-02-27,2019,2,3095.29,27,Febrero,56.94
2019-02-28,2019,2,3072.01,28,Febrero,57.22
2019-03-01,2019,3,3077.35,1,Marzo,55.8
2019-03-04,2019,3,3091.49,4,Marzo,56.59
2019-03-05,2019,3,3093.79,5,Marzo,56.56
2019-03-06,2019,3,3099.12,6,Marzo,56.22
2019-03-07,2019,3,3106.16,7,Marzo,56.66
2019-03-08,2019,3,3120.04,8,Marzo,56.07
2019-03-11,2019,3,3162.4,11,Marzo,56.79
2019-03-12,2019,3,3168.35,12,Marzo,56.87
2019-03-13,2019,3,3153.2,13,Marzo,58.26
2019-03-14,2019,3,3145.53,14,Marzo,58.61
2019-03-15,2019,3,3144.42,15,Marzo,58.52
2019-03-18,2019,3,3123.28,18,Marzo,59.09
2019-03-19,2019,3,3102.25,19,Marzo,59.03
2019-03-20,2019,3,3095.39,20,Marzo,59.83
2019-03-21,2019,3,3092.39,21,Marzo,59.98
2019-03-22,2019,3,3082.45,22,Marzo,59.04
2019-03-25,2019,3,3126.19,25,Marzo,58.82
2019-03-26,2019,3,3126.19,26,Marzo,59.94
2019-03-27,2019,3,3145.55,27,Marzo,59.41
2019-03-28,2019,3,3186.43,28,Marzo,59.3
2019-03-29,2019,3,3190.94,29,Marzo,60.14
2019-04-01,2019,4,3174.79,1,Abril,61.59
2019-04-02,2019,4,3146.81,2,Abril,62.58
2019-04-03,2019,4,3143.36,3,Abril,62.46
2019-04-04,2019,4,3128.47,4,Abril,62.1
2019-04-05,2019,4,3132.78,5,Abril,63.08
2019-04-08,2019,4,3126.2,8,Abril,64.4
2019-04-09,2019,4,3115.22,9,Abril,63.98
2019-04-10,2019,4,3105.2,10,Abril,64.61
2019-04-11,2019,4,3095.66,11,Abril,63.58
2019-04-12,2019,4,3113.91,12,Abril,63.89
2019-04-15,2019,4,3109.32,15,Abril,63.4
2019-04-16,2019,4,3136.69,16,Abril,64.05
2019-04-17,2019,4,3160.87,17,Abril,63.76
2019-04-18,2019,4,3160.48,18,Abril,64
2019-04-22,2019,4,3160.48,22,Abril,65.7
2019-04-23,2019,4,3149.99,23,Abril,66.3
2019-04-24,2019,4,3177.94,24,Abril,65.89
2019-04-25,2019,4,3213.23,25,Abril,65.21
2019-04-26,2019,4,3237.98,26,Abril,63.3
2019-04-29,2019,4,3227.79,29,Abril,63.5
2019-04-30,2019,4,3247.72,30,Abril,63.91
2019-05-01,2019,5,3233.97,1,Mayo,63.6
2019-05-02,2019,5,3233.97,2,Mayo,61.81
2019-05-03,2019,5,3262.17,3,Mayo,61.94
2019-05-06,2019,5,3240.44,6,Mayo,62.25
2019-05-07,2019,5,3254.03,7,Mayo,61.4
2019-05-08,2019,5,3288.81,8,Mayo,62.12
2019-05-09,2019,5,3290.12,9,Mayo,61.7
2019-05-10,2019,5,3293.62,10,Mayo,61.66
2019-05-13,2019,5,3274.3,13,Mayo,61.04
2019-05-14,2019,5,3299.01,14,Mayo,61.78
2019-05-15,2019,5,3285.14,15,Mayo,62.02
2019-05-16,2019,5,3295.51,16,Mayo,62.87
2019-05-17,2019,5,3290.27,17,Mayo,62.76
2019-05-20,2019,5,3313.72,20,Mayo,63.1
2019-05-21,2019,5,3342.21,21,Mayo,62.99
2019-05-22,2019,5,3344.45,22,Mayo,61.42
2019-05-23,2019,5,3340.96,23,Mayo,57.91
2019-05-24,2019,5,3368.76,24,Mayo,58.63
2019-05-26,2019,5,3358.84,26,Mayo,58.77
2019-05-27,2019,5,3358.84,27,Mayo,59.16
2019-05-28,2019,5,3358.84,28,Mayo,59.14
2019-05-29,2019,5,3362.48,29,Mayo,58.81
2019-05-30,2019,5,3375.29,30,Mayo,56.59
2019-05-31,2019,5,3357.82,31,Mayo,53.5
2019-06-03,2019,6,3377.16,3,Junio,53.25
2019-06-04,2019,6,3377.16,4,Junio,53.48
2019-06-05,2019,6,3306.37,5,Junio,51.68
2019-06-06,2019,6,3296.87,6,Junio,52.59
2019-06-07,2019,6,3288.69,7,Junio,53.99
2019-06-10,2019,6,3274.72,10,Junio,53.26
2019-06-11,2019,6,3257.06,11,Junio,53.27
2019-06-12,2019,6,3249.56,12,Junio,51.14
2019-06-13,2019,6,3264.47,13,Junio,52.28
2019-06-14,2019,6,3266.72,14,Junio,52.51
2019-06-17,2019,6,3270.7,17,Junio,51.93
2019-06-18,2019,6,3286.63,18,Junio,53.9
2019-06-19,2019,6,3264.98,19,Junio,53.76
2019-06-20,2019,6,3248.91,20,Junio,56.65
2019-06-21,2019,6,3202.01,21,Junio,57.43
2019-06-24,2019,6,3191.17,24,Junio,57.9
2019-06-25,2019,6,3191.17,25,Junio,57.83
2019-06-26,2019,6,3187.15,26,Junio,59.38
2019-06-27,2019,6,3177.94,27,Junio,59.43
2019-06-28,2019,6,3197.23,28,Junio,58.47
2019-07-01,2019,7,3205.67,1,Julio,59.09
2019-07-02,2019,7,3205.67,2,Julio,56.25
2019-07-03,2019,7,3211.06,3,Julio,57.34
2019-07-04,2019,7,3206.92,4,Julio,56.8
2019-07-05,2019,7,3206.92,5,Julio,57.51
2019-07-08,2019,7,3217.18,8,Julio,57.66
2019-07-09,2019,7,3207.66,9,Julio,57.83
2019-07-10,2019,7,3223.67,10,Julio,60.43
2019-07-11,2019,7,3212.91,11,Julio,60.2
2019-07-12,2019,7,3197.5,12,Julio,60.21
2019-07-15,2019,7,3190.33,15,Julio,59.58
2019-07-16,2019,7,3190.66,16,Julio,57.62
2019-07-17,2019,7,3199.72,17,Julio,56.78
2019-07-18,2019,7,3189.21,18,Julio,55.3
2019-07-19,2019,7,3183.01,19,Julio,55.63
2019-07-22,2019,7,3169.51,22,Julio,56.22
2019-07-23,2019,7,3177.76,23,Julio,56.77
2019-07-24,2019,7,3188.01,24,Julio,55.88
2019-07-25,2019,7,3194.67,25,Julio,56.02
2019-07-26,2019,7,3213.09,26,Julio,56.2
2019-07-29,2019,7,3233.26,29,Julio,56.87
2019-07-30,2019,7,3262.81,30,Julio,58.05
2019-07-31,2019,7,3296.85,31,Julio,58.58
2019-08-01,2019,8,3291.79,1,Agosto,53.95
2019-08-02,2019,8,3329.23,2,Agosto,55.66
2019-08-05,2019,8,3365.78,5,Agosto,54.69
2019-08-06,2019,8,3459.47,6,Agosto,53.63
2019-08-07,2019,8,3431.28,7,Agosto,51.09
2019-08-08,2019,8,3431.28,8,Agosto,52.54
2019-08-09,2019,8,3394.61,9,Agosto,54.5
2019-08-12,2019,8,3382.71,12,Agosto,54.93
2019-08-13,2019,8,3436.26,13,Agosto,57.1
2019-08-14,2019,8,3407.76,14,Agosto,55.23
2019-08-15,2019,8,3449.27,15,Agosto,54.47
2019-08-16,2019,8,3447.76,16,Agosto,54.87
2019-08-19,2019,8,3441.4,19,Agosto,56.21
2019-08-20,2019,8,3441.4,20,Agosto,56.34
2019-08-21,2019,8,3420.99,21,Agosto,55.68
2019-08-22,2019,8,3385.28,22,Agosto,55.35
2019-08-23,2019,8,3376.99,23,Agosto,54.17
2019-08-26,2019,8,3399.95,26,Agosto,53.64
2019-08-27,2019,8,3432.85,27,Agosto,54.93
2019-08-28,2019,8,3457.89,28,Agosto,55.78
2019-08-29,2019,8,3477.53,29,Agosto,56.71
2019-08-30,2019,8,3464.15,30,Agosto,55.1
2019-09-01,2019,9,3427.29,1,Septiembre,54.8
2019-09-02,2019,9,3427.29,2,Septiembre,54.66
2019-09-03,2019,9,3427.29,3,Septiembre,53.94
2019-09-04,2019,9,3438.61,4,Septiembre,56.26
2019-09-05,2019,9,3401.04,5,Septiembre,56.3
2019-09-06,2019,9,3377.39,6,Septiembre,56.52
